placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since
zzz-222@5sb-6yq-2rk,sg:a7bb04603d934a02a60f87e1246f59ab,,,Cook Memorial Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.269602,-88.142686,600 N Main St,Wauconda,IL,60084,US,18475263610,"{ """"Mon"""": [[""""8:30"""", """"20:00""""]], """"Tue"""": [[""""8:30"""", """"20:00""""]], """"Wed"""": [[""""8:30"""", """"20:00""""]], """"Thu"""": [[""""8:30"""", """"20:00""""]], """"Fri"""": [[""""8:30"""", """"17:00""""]], """"Sat"""": [[""""9:00"""", """"12:00""""]], """"Sun"""": [] }",,,NA,,2019-07
zzz-222@5pw-nq3-2tv,sg:b84e0a0da2064a6d8cb357bd3d431677,,,Andover Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.659783,-88.337582,Andover Park,Oswego,IL,60543,US,NA,,,,NA,,2019-07
zzz-222@5q2-wkt-vvf,sg:f20158bbe33240b2a53a6792953bf667,,,Wiman Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.474599,-90.526176,800 Orchard Hill Blvd,Moline,IL,61265,US,NA,,,,NA,,2019-07
zzz-222@5pw-nt8-28v,sg:4a3e6164b71e46ebb48001b6a3ecb6f7,,,West Shore Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.516725,-88.204181,Westshore Dr,Shorewood,IL,60404,US,NA,,,,NA,,2019-07
zzw-222@5sb-7gq-zvf,sg:81dbea2ef7b2487da2a5769b637bf266,,,Grayslake Community Park District,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.349991,-88.043137,477 N Lake St,Grayslake,IL,60030,US,18472237440,,,,NA,,2019-07
zzz-222@5sb-87r-vmk,sg:08c03044dc55443eaf341da18878f672,,,Pioneer Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.872719,-88.212607,479 Forest Ave.,West Chicago,IL,60185,US,NA,,,,NA,,2019-07
zzz-222@5pk-ff7-ct9,sg:0c0ce6eb62a34d86b1312f14b95ccc62,,,Kiwanis Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,38.086382,-88.54216,Meadow Acres Dr & S Marshall Ave,McLeansboro,IL,62859,US,NA,,,,NA,,2019-07
zzz-222@5pw-2r8-s5z,sg:2025a846daa043ad874ba7f0fef741ee,,,Acme Riverdale Wetlands,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.660833,-87.630201,Acme Riverdale Wetlands,Chicago,IL,60628,US,NA,,,,NA,,2019-07
zzz-222@5sb-89z-skf,sg:4b80284084c045f1b0345d076393d472,,,Plum Grove Reservoir,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.078045,-88.068316,Algonquin Road South End of Harper College,Rolling Meadows,IL,60067,US,NA,,,,NA,,2019-07
zzz-222@5pk-gbm-47q,sg:71519a35d5544228ad08aa12888f3dc4,,,Earl Dufrain Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,38.986647,-88.171408,Earl Dufrain Park,Newton,IL,62448,US,NA,,,,NA,,2019-07
zzz-222@5pw-pbb-rc5,sg:d332543d3f6e4529ac19a8efc4cb3d1b,,,Cumberland Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.734728,-88.257123000000007,Cumberland Park,Aurora,IL,60504,US,NA,,,,NA,,2019-07
zzz-222@5pj-5nx-dqf,sg:de5a4922f2a641e59134d7862a671e88,,,Pleasant Hill Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,38.52088,-89.993724,601 N 6th St,Belleville,IL,62220,US,NA,,,,NA,,2019-07
zzz-222@5sb-77h-789,sg:e272dab1d69f480fad7d5d6735820538,,,Cress Creek Property,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.221662,-88.339716,Cress Creek Property,Crystal Lake,IL,60014,US,NA,,,,NA,,2019-07
zzz-222@5pw-nsx-94v,sg:0a23615714954add91c3ccf5879078c1,,,Clearwater Springs,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.573454,-88.251188,Clearwater Springs,Joliet,IL,60586,US,NA,,,,NA,,2019-07
zzz-222@5pv-wqx-3yv,sg:3e6af707a2144c39b61a2cefc760b9d6,,,Moore Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.083954,-88.251605,578 Windsor Rd,Champaign,IL,61820,US,NA,,,,NA,,2019-07
zzz-222@5sb-7vg-pjv,sg:41226589ce4b4867a554831805f16fc7,,,Grow Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.028913,-88.17732,Unknown,Streamwood,IL,60107,US,NA,,,,NA,,2019-07
zzz-222@5sb-784-grk,sg:752010611593488c8bcb1ec9109e8a8a,,,Knack Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.217384,-88.335449,Knack Park,Crystal Lake,IL,60014,US,NA,,,,NA,,2019-07
zzz-222@5sb-cqf-h5z,sg:aa6a1f7512fc47dab467a2dfb9cdd50e,,,Waveland Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.229286,-87.841907,600 Waveland Rd,Lake Forest,IL,60045,US,NA,,,,NA,,2019-07
zzz-222@5sb-8hf-ygk,sg:e67dc1e693cc4d058594b51317e86f32,,,Trout Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.065031,-88.267701,576 Trout Park Blvd,Elgin,IL,60120,US,NA,,,,NA,,2019-07
zzz-222@5pw-694-2ff,sg:11ab3a560e1448398d054abb44adb853,,,Park No 556,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.927947,-87.688741,2529 W Logan Blvd,Chicago,IL,60647,US,NA,,,,NA,,2019-07
zzz-222@5pw-6cd-p7q,sg:8b8a6cfa76534a159de85f0481f09f64,,,Rosenblum J Leslie,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.757708,-87.578013,2000 E 75th St,Chicago,IL,60649,US,NA,,,,NA,,2019-07
zzz-222@5sb-d36-jvz,sg:9e587ed93e7a4549977fca70959aecfb,,,Alcott Center and Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.147594,-87.97115,530 Bernard Dr,Buffalo Grove,IL,60089,US,18478502100,,,,NA,,2019-07
zzz-222@5sb-82c-cdv,sg:b9e0541c05e34014a55ef9ef0a150049,,,Mount St Mary Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.908339,-88.311275,Mount St Mary Park,Saint Charles,IL,60174,US,NA,,,,NA,,2019-07
zzz-222@5pv-fxy-nkf,sg:df6b7ed4498a43ab9d8539dcda8e81ae,,,Spencer Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,39.86579,-88.906588,N 34th St,Decatur,IL,62526,US,NA,,,,NA,,2019-07
zzz-222@5pw-25z-py9,sg:535ccdb36ab54e31b5bcb5f7ffb94b32,,,Kensington Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.666101,-87.950951,13608 Cambridge Dr,Lemont,IL,60439,US,NA,,,,NA,,2019-07
zzz-222@5pv-mq7-85f,sg:718bb2cb60284e52afeb884207ce583f,,,Central Park Pool,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.708082,-89.601309,501 W Richmond Ave,Peoria,IL,61604,US,NA,,,,NA,,2019-07
zzz-222@5sb-8g3-vcq,sg:7b573878a98b4de4a5db3e929e1295ca,,,Catherine Chevalier And Robinson Woods,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.987769,-87.855438,Catherine Chevalier And Robinson Woods,Chicago,IL,60068,US,NA,,,,NA,,2019-07
zzz-222@5pw-69q-nt9,sg:90b7033e348f4bddb886401c40b7d9d9,,,Bickerdike George Square,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.89229,-87.664803,1438 W Ohio St,Chicago,IL,60642,US,NA,,,,NA,,2019-07
zzz-222@5pk-8gt-tgk,sg:1237b538e89c4abe8b33f5ee0bde4e6c,,,Washington Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,39.788488,-89.679883,1501 W South Grand Ave E,Springfield,IL,62704,US,NA,,,,NA,,2019-07
222-222@5pw-npr-wzf,sg:935f2c17f97745eca49be82c817a0320,,,Oswegoland Park District,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.652954,-88.37529,4001 Hunt Club Dr,Oswego,IL,60543,US,16305549928,,,,NA,,2019-07
zzz-222@5sb-7v2-sh5,sg:c37ea0d4ed5540caa8197bbd1de52726,,,Gorski Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.969014,-88.067983,Gorski Park,Roselle,IL,60172,US,NA,,,,NA,,2019-07
zzz-222@5pw-2bv-j35,sg:d3f115b4c0a14f2fa027e35a7f39c2d1,,,Highland Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.535158,-88.032298,Highland Park Drive,Joliet,IL,60432,US,NA,,,,NA,,2019-07
zzw-222@5pw-6bz-rff,sg:d7a14dc448674c418d4bae3d754b0ad6,,,Hyde Park Places,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.794054,-87.584211,5540 S Hyde Park Blvd,Chicago,IL,60637,US,13122398039,"{ """"Mon"""": [[""""9:00"""", """"17:00""""]], """"Tue"""": [[""""9:00"""", """"17:00""""]], """"Wed"""": [[""""9:00"""", """"17:00""""]], """"Thu"""": [[""""9:00"""", """"17:00""""]], """"Fri"""": [[""""9:00"""", """"17:00""""]], """"Sat"""": [[""""9:00"""", """"17:00""""]], """"Sun"""": [] }",,,NA,,2019-07
zzz-222@5sb-7fn-kxq,sg:23e0ed4f3c6245e79e645da037c9e81a,,,Lake Street Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.402532,-88.207,Lake Street Park,Pistakee Highlands,IL,60051,US,NA,,,,NA,,2019-07
zzz-222@5q2-tcc-zpv,sg:379417945bdf4211b11c9375fb1a3e8b,,,South Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.899977,-90.65081,200 W 10th Ave,Monmouth,IL,61462,US,NA,,,,NA,,2019-07
zzz-222@5pj-5p5-59f,sg:8f0c7af36b0d4720aab0a1a6d23c95b0,,,Village Open Space,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,38.536206,-89.969914,Centennial Park,Swansea,IL,62226,US,NA,,,,NA,,2019-07
zzz-222@5sb-84f-6c5,sg:921252aa75db4a63a0347e70f00c527b,,,Longcommon Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.018588,-88.357012,596 Waterford Rd,Elgin,IL,60124,US,NA,,,,NA,,2019-07
zzz-222@5pw-2rk-52k,sg:2fa82c8d8db54b8794dc5f0fc8b68492,,,Triangle Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.614654,-87.585291,Unknown,Dolton,IL,60419,US,NA,,,,NA,,2019-07
224-222@5sb-8fz-4vz,sg:3bf59fb08c214f1c8696535d1627c6d3,,,Woodland Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.995907,-87.845957,1200 S Western Ave,Park Ridge,IL,60068,US,18476928977,,,,NA,,2019-07
zzz-222@5sb-8c8-yn5,sg:fd7472a89e2f405b80f8282a305286e4,,,Countryside West Soccer Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.174441,-88.081498,1200 Deerpath Road,Lake Zurich,IL,60047,US,NA,,,,NA,,2019-07
zzz-222@5sb-d2g-z75,sg:46630552f63d4ef7ae1c909659388ea7,,,Glenbrook Countryside Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.147179,-87.829731,Unknown,Northbrook,IL,60062,US,NA,,,,NA,,2019-07
zzz-222@5pw-p58-ghq,sg:50ea395d1d8144deb403cdecaf8da2e5,,,Prairie Kame Forest Preserve,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.807295,-88.484536,Prairie Kame Forest Preserve,Sugar Grove,IL,60554,US,NA,,,,NA,,2019-07
zzz-222@5pw-pbh-gp9,sg:9119fb0f9b3d456bab42c7ea47a6541d,,,Mccarty Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.745243,-88.239438,McCarty Park,Aurora,IL,60504,US,NA,,,,NA,,2019-07
zzz-222@5pw-q6g-hbk,sg:a4ed73dd8e4743dcb5f091849f75b5e8,,,Shorewood Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.509808,-88.201004,1168 Cottage St,Shorewood,IL,60404,US,NA,,,,NA,,2019-07
zzz-222@5pw-2ts-5zz,sg:b7d5165f230d406b848d2a23f11b34a5,,,Spring Field Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.729732,-88.142207,2031 Springside Dr,Naperville,IL,60565,US,NA,,,,NA,,2019-07
zzz-222@5sb-6ym-jn5,sg:17b3f8e3ad214adf91954ecfbe46f903,,,Larkdale Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.265832,-88.15655,443 Larkdale Row,Wauconda,IL,60084,US,NA,,,,NA,,2019-07
zzz-222@5pw-3br-x3q,sg:af54e5cb0ea24899a714a6f0f15b9fef,,,Keno Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.151956,-87.890953,121 William Latham Dr,Bourbonnais,IL,60914,US,NA,,,,NA,,2019-07
zzz-222@5pw-p5t-w6k,sg:e1261974beb24e2cb52f7d9cbb4af90d,,,Blackberry Farm,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.76301,-88.389375,Es Barnes 3 S Rt 30 Sugar Grove,Aurora,IL,60506,US,16308921550,,,,NA,,2019-07
zzz-222@5pv-wr3-t5f,sg:2e7e88f663514bb68c00b8bcafa5b3b5,,,John L Jones Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.055763,-88.255614,Prospect Ave,Savoy,IL,61874,US,NA,,,,NA,,2019-07
zzz-222@5sb-9gn-bff,sg:426770e1225343ceac642a52ad071da3,,,South Beloit City Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.482352,-89.035334,400 Winnebago Ave,South Beloit,IL,61080,US,NA,,,,NA,,2019-07
zzz-222@5sb-6xn-jy9,sg:88bb27e3cdc444d9b5f26fad4859655f,,,Hunters Farm Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.19514,-88.194004,Hunters Farm Park,Fox River Grove,IL,60021,US,NA,,,,NA,,2019-07
zzy-222@5sb-95c-h89,sg:8e438f1099c442cb9f2dc85deb93e4aa,222-222@5sb-95c-hbk,sg:3502464afd5045ea840986ad5cdc251e,Rockford Park District,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.226795,-89.052465,2670 Sandy Hollow Rd,Rockford,IL,61101,US,NA,,,,NA,,2019-07
zzy-222@5sb-6xy-4jv,sg:a519b866d0a149e184ed5a34fc9f1cdd,,,The Quarry Cable Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.220968,-88.303927,5517 U S 14,Crystal Lake,IL,60014,US,18158930036,,,,NA,,2019-07
zzz-222@5pw-2k4-qxq,sg:c32fa9a675ab4248ad3d67abb85afde1,,,Doug Osborne Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.719926,-87.829221,Unknown,Hickory Hills,IL,60457,US,NA,,,,NA,,2019-07
zzz-222@5pk-92y-9fz,sg:866ea7e1560c4f359c9a2deaf2d36c68,,,Paul A Barker Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,39.737234,-89.622321,Hazelcrest Rd,Springfield,IL,62703,US,NA,,,,NA,,2019-07
zzz-222@5sb-7y3-hyv,sg:e8421c3ddcf84c8fb66613f246e59ea6,,,Wild Meadows Trace,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.885091,-87.946204,225 S Prospect Ave,Elmhurst,IL,60126,US,NA,,,,NA,,2019-07
zzz-222@5pk-dcy-5fz,sg:2f6c3234856a4e2ab03a698a95b8dffa,,,Bryan Memorial Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,38.638131,-88.946233,1429 N College St,Salem,IL,62881,US,NA,,,,NA,,2019-07
zzz-222@5pw-2tq-249,sg:5945ef6ddfff495da58cda048c5ffb2c,,,Balckhawk Pond Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.70252,-88.091951,600 Blackhawk Ln,Bolingbrook,IL,60440,US,NA,,,,NA,,2019-07
zzz-222@5pw-2wc-gff,sg:6ec5ff60c69f47729d6d69d21f3c7b4c,,,Meadows Center,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.779684,-88.058493,Meadows Center,Lisle,IL,60532,US,16309690992,,,,NA,,2019-07
zzy-222@5pv-jtb-nwk,sg:d35045e1ee5e4ce589dd659f5fcdf263,,,Constitution Trail,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.504929,-88.952381,Constitution Trl,Bloomington,IL,61704,US,NA,,,,NA,,2019-07
zzz-222@5pw-5zp-g49,sg:fe7b9eae98ac48028f5ad43fd1b21df8,,,Donahue Margaret,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.941818,-87.660253,1230 W School St,Chicago,IL,60657,US,NA,"{ """"Mon"""": [[""""6:00"""", """"23:00""""]], """"Tue"""": [[""""6:00"""", """"23:00""""]], """"Wed"""": [[""""6:00"""", """"23:00""""]], """"Thu"""": [[""""6:00"""", """"23:00""""]], """"Fri"""": [[""""6:00"""", """"23:00""""]], """"Sat"""": [[""""6:00"""", """"23:00""""]], """"Sun"""": [[""""6:00"""", """"23:00""""]] }",,,NA,,2019-07
zzz-222@5sb-df4-c89,sg:6f24ccf2894242d1bd946acc6bfe4189,,,Shaw Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.380571,-87.888473,Belle Plaine & Lee,Gurnee,IL,60031,US,NA,,,,NA,,2019-07
zzz-222@5pw-2t4-3yv,sg:b0f5825fbbf848a7a128ff798db4eb2c,,,Mending Wall Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.73254,-88.051719,Mending Wall Park,Woodridge,IL,60517,US,NA,,,,NA,,2019-07
zzz-222@5sb-6x3-v75,sg:e9244070e40e479ea89f7f0f2352684f,,,Bristol Park LyonS Ridge Greenway,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.216081,-88.215436,Bristol Park Lyons Ridge Greenway,Cary,IL,60013,US,NA,,,,NA,,2019-07
zzz-222@5sb-sp8-y5f,sg:f7dbd0ba7b9b436c96ac5093989a8c61,,,Bennett Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.770406,-89.713187,Bennett Dr,Rock Falls,IL,61071,US,NA,,,,NA,,2019-07
zzz-222@5sb-7gj-wff,sg:17c54d5da8c3402e8142b049253edb79,,,Sedgewood Cove Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.421581,-88.056633,334 N Crooked Lake Ln,Lindenhurst,IL,60046,US,NA,,,,NA,,2019-07
zzy-222@5pk-46w-389,sg:1c831fb8391841d895378450b00619a7,,,Vandalia Park Dist,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,38.968066,-89.106458,N Locust,Vandalia,IL,62471,US,16182831029,,,,NA,,2019-07
zzz-222@5sb-cxf-cdv,sg:23c3ae3c9d244fb4aace31bfe79411c7,,,Marimac Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.22839,-87.959376,Marimac Park,Vernon Hills,IL,60061,US,NA,,,,NA,,2019-07
zzz-222@5sb-8bq-swk,sg:527798d093be4cae9bbea6694e61f4bb,,,Harmony Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.082585,-87.983895,Harmony Park,Arlington Heights,IL,60005,US,NA,,,,NA,,2019-07
zzy-222@5sb-8dj-nkf,sg:a5c0c9a3e95140e6b30c65d572031ab8,,,Schiller Woods,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.952884,-87.843919,Irving Park Rd And Cumberland Ave,Chicago,IL,60634,US,NA,,,,NA,,2019-07
zzz-222@5pw-2bj-zvf,sg:e02c027520fd4766b269cadee58bc94e,,,Gottschalg Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.528446,-88.06031,Maple & Rt. 30,Joliet,IL,60432,US,NA,,,,NA,,2019-07
zzz-222@5pw-6c7-rp9,sg:4f848f170fbc428e9ec05aef169aeef9,,,Bradley Josephine,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.718113,-87.563719,9729 S Yates Blvd,Chicago,IL,60617,US,13127476022,,,,NA,,2019-07
zzz-222@5pv-yw8-d35,sg:703837d54173467f9838b5aa4fe9c0da,,,Wolfe Richard,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.697997,-87.543188,3325 W 108th St,Chicago,IL,60617,US,NA,,,,NA,,2019-07
zzz-222@5sb-893-tvz,sg:7eb2ed24c0e64432a053181b9efd2f3a,,,South Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,42.087846,-88.027328,3603 Euclid Ave,Rolling Meadows,IL,60008,US,NA,,,,NA,,2019-07
zzz-222@5pw-2hb-djv,sg:cf752aab2aad46009a7856bb30e6cfae,,,Heritage Knolls Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.4904,-87.878767,22056 Heritage Dr,Frankfort,IL,60423,US,NA,,,,NA,,2019-07
